time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2020-05-05 09:30:00-04:00,MLTrader,fc8178da1c854646b3854d7ca9ca8c99,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-05 09:30:00-04:00,MLTrader,fc8178da1c854646b3854d7ca9ca8c99,SPY,buy,market,fill,1,gtc,0.0,1,stock,286.6400146484375,1.0,0.0
2020-05-06 09:30:00-04:00,MLTrader,2b0cdfdbad6f49ce90a8e825029f1d81,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-06 09:30:00-04:00,MLTrader,2b0cdfdbad6f49ce90a8e825029f1d81,SPY,buy,market,fill,1,gtc,0.0,1,stock,288.0400085449219,1.0,0.0
2020-05-07 09:30:00-04:00,MLTrader,d158dd3a079740f59f523ef399108cf8,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-07 09:30:00-04:00,MLTrader,d158dd3a079740f59f523ef399108cf8,SPY,buy,market,fill,1,gtc,0.0,1,stock,287.75,1.0,0.0
2020-05-08 09:30:00-04:00,MLTrader,9a79e368729b4e0bb7db7671495af904,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-08 09:30:00-04:00,MLTrader,9a79e368729b4e0bb7db7671495af904,SPY,buy,market,fill,1,gtc,0.0,1,stock,291.0899963378906,1.0,0.0
2020-05-11 09:30:00-04:00,MLTrader,2248d1787ba74f338347cc985195d342,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-11 09:30:00-04:00,MLTrader,2248d1787ba74f338347cc985195d342,SPY,buy,market,fill,1,gtc,0.0,1,stock,290.3399963378906,1.0,0.0
2020-05-12 09:30:00-04:00,MLTrader,9b47c03ae5b942309733b49a106262ef,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-12 09:30:00-04:00,MLTrader,9b47c03ae5b942309733b49a106262ef,SPY,buy,market,fill,1,gtc,0.0,1,stock,293.7900085449219,1.0,0.0
2020-05-13 09:30:00-04:00,MLTrader,73765eb6b93542edb835be99ab652630,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-13 09:30:00-04:00,MLTrader,73765eb6b93542edb835be99ab652630,SPY,buy,market,fill,1,gtc,0.0,1,stock,286.05999755859375,1.0,0.0
2020-05-14 09:30:00-04:00,MLTrader,c0b0f9d7471f4c1d9dee671297abaf3e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-14 09:30:00-04:00,MLTrader,c0b0f9d7471f4c1d9dee671297abaf3e,SPY,buy,market,fill,1,gtc,0.0,1,stock,278.95001220703125,1.0,0.0
2020-05-15 09:30:00-04:00,MLTrader,a8843c8383224ecfbd363942b009c7cc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-15 09:30:00-04:00,MLTrader,a8843c8383224ecfbd363942b009c7cc,SPY,buy,market,fill,1,gtc,0.0,1,stock,282.3699951171875,1.0,0.0
2020-05-18 09:30:00-04:00,MLTrader,9647840b790b4166a611453e4c73f8b2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-18 09:30:00-04:00,MLTrader,9647840b790b4166a611453e4c73f8b2,SPY,buy,market,fill,1,gtc,0.0,1,stock,293.04998779296875,1.0,0.0
2020-05-19 09:30:00-04:00,MLTrader,70ebd11248ef4139920cf67927c3cbe6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-19 09:30:00-04:00,MLTrader,70ebd11248ef4139920cf67927c3cbe6,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.3500061035156,1.0,0.0
2020-05-20 09:30:00-04:00,MLTrader,d8c8cdb5443a4bf392e4193539c51d1c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-20 09:30:00-04:00,MLTrader,d8c8cdb5443a4bf392e4193539c51d1c,SPY,buy,market,fill,1,gtc,0.0,1,stock,295.82000732421875,1.0,0.0
2020-05-21 09:30:00-04:00,MLTrader,f7b7f1cef3254ccf8a1bd81810c0c934,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-21 09:30:00-04:00,MLTrader,f7b7f1cef3254ccf8a1bd81810c0c934,SPY,buy,market,fill,1,gtc,0.0,1,stock,296.7900085449219,1.0,0.0
2020-05-22 09:30:00-04:00,MLTrader,48d1ed97735d4fbc893280c2af5a30ac,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-22 09:30:00-04:00,MLTrader,48d1ed97735d4fbc893280c2af5a30ac,SPY,buy,market,fill,1,gtc,0.0,1,stock,294.57000732421875,1.0,0.0
2020-05-26 09:30:00-04:00,MLTrader,dbce8435ef4a48f1bc9e67417197e449,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-26 09:30:00-04:00,MLTrader,dbce8435ef4a48f1bc9e67417197e449,SPY,buy,market,fill,1,gtc,0.0,1,stock,301.92999267578125,1.0,0.0
2020-05-27 09:30:00-04:00,MLTrader,e33f824c92d747b58922e7d475d9184b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-27 09:30:00-04:00,MLTrader,e33f824c92d747b58922e7d475d9184b,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.1199951171875,1.0,0.0
2020-05-28 09:30:00-04:00,MLTrader,6ad215c7439644f5a3667a5e46473b39,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-28 09:30:00-04:00,MLTrader,6ad215c7439644f5a3667a5e46473b39,SPY,buy,market,fill,1,gtc,0.0,1,stock,304.6499938964844,1.0,0.0
2020-05-29 09:30:00-04:00,MLTrader,a0e115fb5ba9419eaa642e78e2194490,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-05-29 09:30:00-04:00,MLTrader,a0e115fb5ba9419eaa642e78e2194490,SPY,buy,market,fill,1,gtc,0.0,1,stock,302.4599914550781,1.0,0.0
2020-06-01 09:30:00-04:00,MLTrader,bc26e9cf79794d1eaf7ff77d1f77dbb0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-01 09:30:00-04:00,MLTrader,bc26e9cf79794d1eaf7ff77d1f77dbb0,SPY,buy,market,fill,1,gtc,0.0,1,stock,303.6199951171875,1.0,0.0
2020-06-02 09:30:00-04:00,MLTrader,b5b5103e45b141a0a60ca4b0be0898d4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-02 09:30:00-04:00,MLTrader,b5b5103e45b141a0a60ca4b0be0898d4,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.54998779296875,1.0,0.0
2020-06-03 09:30:00-04:00,MLTrader,0622267aadc54745918e8b47a537a7b2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-03 09:30:00-04:00,MLTrader,0622267aadc54745918e8b47a537a7b2,SPY,buy,market,fill,1,gtc,0.0,1,stock,310.239990234375,1.0,0.0
2020-06-04 09:30:00-04:00,MLTrader,622e9383b7294e5291382ecf84f39aef,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-04 09:30:00-04:00,MLTrader,622e9383b7294e5291382ecf84f39aef,SPY,buy,market,fill,1,gtc,0.0,1,stock,311.1099853515625,1.0,0.0
2020-06-05 09:30:00-04:00,MLTrader,3ea0c24508414610bf0f9e7bc1f78473,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-05 09:30:00-04:00,MLTrader,3ea0c24508414610bf0f9e7bc1f78473,SPY,buy,market,fill,1,gtc,0.0,1,stock,317.2300109863281,1.0,0.0
2020-06-08 09:30:00-04:00,MLTrader,0e81de5a42ed446f833df7e1374d87e9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-08 09:30:00-04:00,MLTrader,0e81de5a42ed446f833df7e1374d87e9,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.2200012207031,1.0,0.0
2020-06-09 09:30:00-04:00,MLTrader,694983fbd70249db8fff676f68f863e5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-09 09:30:00-04:00,MLTrader,694983fbd70249db8fff676f68f863e5,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.29998779296875,1.0,0.0
2020-06-10 09:30:00-04:00,MLTrader,45b630981ae24aa9a0ddebf6c279e588,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-10 09:30:00-04:00,MLTrader,45b630981ae24aa9a0ddebf6c279e588,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.4200134277344,1.0,0.0
2020-06-11 09:30:00-04:00,MLTrader,0ca7991dd18147e88df582a2e882093c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-11 09:30:00-04:00,MLTrader,0ca7991dd18147e88df582a2e882093c,SPY,buy,market,fill,1,gtc,0.0,1,stock,311.4599914550781,1.0,0.0
2020-06-12 09:30:00-04:00,MLTrader,e2e032c19ace40ceb91194253107d8c0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-12 09:30:00-04:00,MLTrader,e2e032c19ace40ceb91194253107d8c0,SPY,buy,market,fill,1,gtc,0.0,1,stock,308.239990234375,1.0,0.0
2020-06-15 09:30:00-04:00,MLTrader,fa472b391c9548c5a385fa4f8074a4ae,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-15 09:30:00-04:00,MLTrader,fa472b391c9548c5a385fa4f8074a4ae,SPY,buy,market,fill,1,gtc,0.0,1,stock,298.0199890136719,1.0,0.0
2020-06-16 09:30:00-04:00,MLTrader,e6adeaae7afb4b2dadaa7b44cb38bc38,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-16 09:30:00-04:00,MLTrader,e6adeaae7afb4b2dadaa7b44cb38bc38,SPY,buy,market,fill,1,gtc,0.0,1,stock,315.4800109863281,1.0,0.0
2020-06-17 09:30:00-04:00,MLTrader,f6331dfe85d7408abe71a2222b97078e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-17 09:30:00-04:00,MLTrader,f6331dfe85d7408abe71a2222b97078e,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.07000732421875,1.0,0.0
2020-06-18 09:30:00-04:00,MLTrader,c3a36879f4d140f29a1dfeb1013d01ab,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-18 09:30:00-04:00,MLTrader,c3a36879f4d140f29a1dfeb1013d01ab,SPY,buy,market,fill,1,gtc,0.0,1,stock,310.010009765625,1.0,0.0
2020-06-19 09:30:00-04:00,MLTrader,aa01f9705bff482c8f6e9fc266795f43,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-19 09:30:00-04:00,MLTrader,aa01f9705bff482c8f6e9fc266795f43,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.1700134277344,1.0,0.0
2020-06-22 09:30:00-04:00,MLTrader,38e4c76ea58e48f596f736d511329685,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-22 09:30:00-04:00,MLTrader,38e4c76ea58e48f596f736d511329685,SPY,buy,market,fill,1,gtc,0.0,1,stock,307.989990234375,1.0,0.0
2020-06-23 09:30:00-04:00,MLTrader,8863fed572b54e8b83bc58d2b8a0d88b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-23 09:30:00-04:00,MLTrader,8863fed572b54e8b83bc58d2b8a0d88b,SPY,buy,market,fill,1,gtc,0.0,1,stock,313.489990234375,1.0,0.0
2020-06-24 09:30:00-04:00,MLTrader,226f3fee135d479e85ad4cd3fbd85c8a,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-24 09:30:00-04:00,MLTrader,226f3fee135d479e85ad4cd3fbd85c8a,SPY,buy,market,fill,1,gtc,0.0,1,stock,309.8399963378906,1.0,0.0
2020-06-25 09:30:00-04:00,MLTrader,1fec415521d44bfc95fb284151a858be,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-25 09:30:00-04:00,MLTrader,1fec415521d44bfc95fb284151a858be,SPY,buy,market,fill,1,gtc,0.0,1,stock,303.4700012207031,1.0,0.0
2020-06-26 09:30:00-04:00,MLTrader,f7253a5a01df45fda372bac8aff9d7c4,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-26 09:30:00-04:00,MLTrader,f7253a5a01df45fda372bac8aff9d7c4,SPY,buy,market,fill,1,gtc,0.0,1,stock,306.1600036621094,1.0,0.0
2020-06-29 09:30:00-04:00,MLTrader,9d14fb7cc9144fa08ca103e2f19ad1b1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-29 09:30:00-04:00,MLTrader,9d14fb7cc9144fa08ca103e2f19ad1b1,SPY,buy,market,fill,1,gtc,0.0,1,stock,301.4100036621094,1.0,0.0
2020-06-30 09:30:00-04:00,MLTrader,812e75641a6242eda3850b52b34b45e9,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-06-30 09:30:00-04:00,MLTrader,812e75641a6242eda3850b52b34b45e9,SPY,buy,market,fill,1,gtc,0.0,1,stock,303.989990234375,1.0,0.0
2020-07-01 09:30:00-04:00,MLTrader,fc0b4357afa44077af0189b49d388740,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-01 09:30:00-04:00,MLTrader,fc0b4357afa44077af0189b49d388740,SPY,buy,market,fill,1,gtc,0.0,1,stock,309.57000732421875,1.0,0.0
2020-07-02 09:30:00-04:00,MLTrader,b00a7bb7a7c04d958350f16ee12e85d3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-02 09:30:00-04:00,MLTrader,b00a7bb7a7c04d958350f16ee12e85d3,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.239990234375,1.0,0.0
2020-07-06 09:30:00-04:00,MLTrader,a0e1098bf55e41a48f2c9dd6e4b2a562,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-06 09:30:00-04:00,MLTrader,a0e1098bf55e41a48f2c9dd6e4b2a562,SPY,buy,market,fill,1,gtc,0.0,1,stock,316.3699951171875,1.0,0.0
2020-07-07 09:30:00-04:00,MLTrader,8e30483ff6894b9983e73ee0bb88d133,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-07 09:30:00-04:00,MLTrader,8e30483ff6894b9983e73ee0bb88d133,SPY,buy,market,fill,1,gtc,0.0,1,stock,315.3800048828125,1.0,0.0
2020-07-08 09:30:00-04:00,MLTrader,5768b62e39b54188823d084261bdd369,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-08 09:30:00-04:00,MLTrader,5768b62e39b54188823d084261bdd369,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.6099853515625,1.0,0.0
2020-07-09 09:30:00-04:00,MLTrader,df04b787e5ec4d948318ea8943d38cf5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-09 09:30:00-04:00,MLTrader,df04b787e5ec4d948318ea8943d38cf5,SPY,buy,market,fill,1,gtc,0.0,1,stock,316.8399963378906,1.0,0.0
2020-07-10 09:30:00-04:00,MLTrader,ca8a5ccf8f214aecbae49f4478b9931c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-10 09:30:00-04:00,MLTrader,ca8a5ccf8f214aecbae49f4478b9931c,SPY,buy,market,fill,1,gtc,0.0,1,stock,314.30999755859375,1.0,0.0
2020-07-13 09:30:00-04:00,MLTrader,6b320ba5015743699a52fe12bbe1d005,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-13 09:30:00-04:00,MLTrader,6b320ba5015743699a52fe12bbe1d005,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.1300048828125,1.0,0.0
2020-07-14 09:30:00-04:00,MLTrader,1a25c57cf6ac4c20bd751cda24805386,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-14 09:30:00-04:00,MLTrader,1a25c57cf6ac4c20bd751cda24805386,SPY,buy,market,fill,1,gtc,0.0,1,stock,313.29998779296875,1.0,0.0
2020-07-15 09:30:00-04:00,MLTrader,d8b9c2237018449ebf8587b2325acfb7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-15 09:30:00-04:00,MLTrader,d8b9c2237018449ebf8587b2325acfb7,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.4100036621094,1.0,0.0
2020-07-16 09:30:00-04:00,MLTrader,3c660cb1a38944d0a56135719c68a1ad,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-16 09:30:00-04:00,MLTrader,3c660cb1a38944d0a56135719c68a1ad,SPY,buy,market,fill,1,gtc,0.0,1,stock,319.7900085449219,1.0,0.0
2020-07-17 09:30:00-04:00,MLTrader,91ac361da7a24255a1e7fa9373d1640b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-17 09:30:00-04:00,MLTrader,91ac361da7a24255a1e7fa9373d1640b,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8800048828125,1.0,0.0
2020-07-20 09:30:00-04:00,MLTrader,564aebe7b72e4836b3f15ac1ae2d69ba,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-20 09:30:00-04:00,MLTrader,564aebe7b72e4836b3f15ac1ae2d69ba,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.42999267578125,1.0,0.0
2020-07-21 09:30:00-04:00,MLTrader,8e6e034a110c4b4dbcdb8d4ceeacb5ae,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-21 09:30:00-04:00,MLTrader,8e6e034a110c4b4dbcdb8d4ceeacb5ae,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.45001220703125,1.0,0.0
2020-07-22 09:30:00-04:00,MLTrader,9338f3922ad44a6cb48a58f0a5f3a1ea,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-22 09:30:00-04:00,MLTrader,9338f3922ad44a6cb48a58f0a5f3a1ea,SPY,buy,market,fill,1,gtc,0.0,1,stock,324.6199951171875,1.0,0.0
2020-07-23 09:30:00-04:00,MLTrader,378d30be3ae94b2eb035726e7be535fc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-23 09:30:00-04:00,MLTrader,378d30be3ae94b2eb035726e7be535fc,SPY,buy,market,fill,1,gtc,0.0,1,stock,326.4700012207031,1.0,0.0
2020-07-24 09:30:00-04:00,MLTrader,1fcc49de3a66443f85be6b2c081d4eb7,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-24 09:30:00-04:00,MLTrader,1fcc49de3a66443f85be6b2c081d4eb7,SPY,buy,market,fill,1,gtc,0.0,1,stock,320.95001220703125,1.0,0.0
2020-07-27 09:30:00-04:00,MLTrader,6b636660a9724d4aa02b0fb7afe6c717,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-27 09:30:00-04:00,MLTrader,6b636660a9724d4aa02b0fb7afe6c717,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.6300048828125,1.0,0.0
2020-07-28 09:30:00-04:00,MLTrader,29961d5fce294a02973ab7f89105acad,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-28 09:30:00-04:00,MLTrader,29961d5fce294a02973ab7f89105acad,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.42999267578125,1.0,0.0
2020-07-29 09:30:00-04:00,MLTrader,78d34db4283c48a7be1a7a20e6dea748,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-29 09:30:00-04:00,MLTrader,78d34db4283c48a7be1a7a20e6dea748,SPY,buy,market,fill,1,gtc,0.0,1,stock,322.1199951171875,1.0,0.0
2020-07-30 09:30:00-04:00,MLTrader,76e7a70122214703b0a1f13b2a5e752e,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-30 09:30:00-04:00,MLTrader,76e7a70122214703b0a1f13b2a5e752e,SPY,buy,market,fill,1,gtc,0.0,1,stock,321.8999938964844,1.0,0.0
2020-07-31 09:30:00-04:00,MLTrader,a63d2145d0ba4858b281dfba9d11c8d6,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-07-31 09:30:00-04:00,MLTrader,a63d2145d0ba4858b281dfba9d11c8d6,SPY,buy,market,fill,1,gtc,0.0,1,stock,325.8999938964844,1.0,0.0
2020-08-03 09:30:00-04:00,MLTrader,47c485477acb497785d70a3495b11d6f,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-03 09:30:00-04:00,MLTrader,47c485477acb497785d70a3495b11d6f,SPY,buy,market,fill,1,gtc,0.0,1,stock,328.32000732421875,1.0,0.0
2020-08-04 09:30:00-04:00,MLTrader,492e3dab6fd54b4a82373e9bf37a1397,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-04 09:30:00-04:00,MLTrader,492e3dab6fd54b4a82373e9bf37a1397,SPY,buy,market,fill,1,gtc,0.0,1,stock,327.8599853515625,1.0,0.0
2020-08-05 09:30:00-04:00,MLTrader,2d8a8a517ace4928973638a41173d532,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-05 09:30:00-04:00,MLTrader,2d8a8a517ace4928973638a41173d532,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4700012207031,1.0,0.0
2020-08-06 09:30:00-04:00,MLTrader,8d6fd8a1f14843e0a61005fc46b8f294,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-06 09:30:00-04:00,MLTrader,8d6fd8a1f14843e0a61005fc46b8f294,SPY,buy,market,fill,1,gtc,0.0,1,stock,331.4800109863281,1.0,0.0
2020-08-07 09:30:00-04:00,MLTrader,5a2b09e8b07e43a8a5c3e08f4b0ed98b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-07 09:30:00-04:00,MLTrader,5a2b09e8b07e43a8a5c3e08f4b0ed98b,SPY,buy,market,fill,1,gtc,0.0,1,stock,333.2799987792969,1.0,0.0
2020-08-10 09:30:00-04:00,MLTrader,64a75d2545034cfa9c2c373521f49dfe,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-10 09:30:00-04:00,MLTrader,64a75d2545034cfa9c2c373521f49dfe,SPY,buy,market,fill,1,gtc,0.0,1,stock,335.05999755859375,1.0,0.0
2020-08-11 09:30:00-04:00,MLTrader,c66268de728446c9b95ccde003003cfa,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-11 09:30:00-04:00,MLTrader,c66268de728446c9b95ccde003003cfa,SPY,buy,market,fill,1,gtc,0.0,1,stock,336.8500061035156,1.0,0.0
2020-08-12 09:30:00-04:00,MLTrader,8d58bd97d503438989b0b3560d506167,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-12 09:30:00-04:00,MLTrader,8d58bd97d503438989b0b3560d506167,SPY,buy,market,fill,1,gtc,0.0,1,stock,335.44000244140625,1.0,0.0
2020-08-13 09:30:00-04:00,MLTrader,96fd786840584e24a92159d7fb2db05d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-13 09:30:00-04:00,MLTrader,96fd786840584e24a92159d7fb2db05d,SPY,buy,market,fill,1,gtc,0.0,1,stock,336.6099853515625,1.0,0.0
2020-08-14 09:30:00-04:00,MLTrader,0efd8dae84d74c4882996882f13c0135,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-14 09:30:00-04:00,MLTrader,0efd8dae84d74c4882996882f13c0135,SPY,buy,market,fill,1,gtc,0.0,1,stock,336.4100036621094,1.0,0.0
2020-08-17 09:30:00-04:00,MLTrader,e9e3bd8ce1af426a9fa8ae12623e9c64,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-17 09:30:00-04:00,MLTrader,e9e3bd8ce1af426a9fa8ae12623e9c64,SPY,buy,market,fill,1,gtc,0.0,1,stock,337.94000244140625,1.0,0.0
2020-08-18 09:30:00-04:00,MLTrader,a294efaedf2345208b0d5d7c36389f77,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-18 09:30:00-04:00,MLTrader,a294efaedf2345208b0d5d7c36389f77,SPY,buy,market,fill,1,gtc,0.0,1,stock,338.3399963378906,1.0,0.0
2020-08-19 09:30:00-04:00,MLTrader,4f101677f9884ce7a2910b03da008bfe,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-19 09:30:00-04:00,MLTrader,4f101677f9884ce7a2910b03da008bfe,SPY,buy,market,fill,1,gtc,0.0,1,stock,339.04998779296875,1.0,0.0
2020-08-20 09:30:00-04:00,MLTrader,2143aeed4deb4feaa978bad274bcb8e5,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-20 09:30:00-04:00,MLTrader,2143aeed4deb4feaa978bad274bcb8e5,SPY,buy,market,fill,1,gtc,0.0,1,stock,335.3599853515625,1.0,0.0
2020-08-21 09:30:00-04:00,MLTrader,d7d1631dbb634eafaf45fdb2c42dd194,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-21 09:30:00-04:00,MLTrader,d7d1631dbb634eafaf45fdb2c42dd194,SPY,buy,market,fill,1,gtc,0.0,1,stock,337.9200134277344,1.0,0.0
2020-08-24 09:30:00-04:00,MLTrader,b6389d61957c424e9d712806b788239d,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-24 09:30:00-04:00,MLTrader,b6389d61957c424e9d712806b788239d,SPY,buy,market,fill,1,gtc,0.0,1,stock,342.1199951171875,1.0,0.0
2020-08-25 09:30:00-04:00,MLTrader,c14e296a969f4e33bf2c6bbac41addba,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-25 09:30:00-04:00,MLTrader,c14e296a969f4e33bf2c6bbac41addba,SPY,buy,market,fill,1,gtc,0.0,1,stock,343.5299987792969,1.0,0.0
2020-08-26 09:30:00-04:00,MLTrader,6572f511251c420f94268f005f28b5dc,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-26 09:30:00-04:00,MLTrader,6572f511251c420f94268f005f28b5dc,SPY,buy,market,fill,1,gtc,0.0,1,stock,344.760009765625,1.0,0.0
2020-08-27 09:30:00-04:00,MLTrader,c2a6a7e1941647e297b298314358b5f3,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-27 09:30:00-04:00,MLTrader,c2a6a7e1941647e297b298314358b5f3,SPY,buy,market,fill,1,gtc,0.0,1,stock,348.510009765625,1.0,0.0
2020-08-28 09:30:00-04:00,MLTrader,783c1f8c943046d3b31a7de0df8356d0,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-28 09:30:00-04:00,MLTrader,783c1f8c943046d3b31a7de0df8356d0,SPY,buy,market,fill,1,gtc,0.0,1,stock,349.44000244140625,1.0,0.0
2020-08-31 09:30:00-04:00,MLTrader,a741cc4717214c16975aff1f9837a88c,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-08-31 09:30:00-04:00,MLTrader,a741cc4717214c16975aff1f9837a88c,SPY,buy,market,fill,1,gtc,0.0,1,stock,350.3500061035156,1.0,0.0
2020-09-01 09:30:00-04:00,MLTrader,85192be760af49f0a1051d444c649bb2,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-01 09:30:00-04:00,MLTrader,85192be760af49f0a1051d444c649bb2,SPY,buy,market,fill,1,gtc,0.0,1,stock,350.2099914550781,1.0,0.0
2020-09-02 09:30:00-04:00,MLTrader,bd1cbfcc73074724a29c2d7adca43432,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-02 09:30:00-04:00,MLTrader,bd1cbfcc73074724a29c2d7adca43432,SPY,buy,market,fill,1,gtc,0.0,1,stock,354.6700134277344,1.0,0.0
2020-09-03 09:30:00-04:00,MLTrader,27f5a890ab8d4ec3ac2dda83c137fb23,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2020-09-03 09:30:00-04:00,MLTrader,27f5a890ab8d4ec3ac2dda83c137fb23,SPY,buy,market,fill,1,gtc,0.0,1,stock,355.8699951171875,1.0,0.0
